img_path,true_label,yolo_pred,yolo_probs,convnext_pred,convnext_probs,vit_pred,vit_probs
/kaggle/input/mosquito-data/train_images/e7cf2f12-ce6e-4fea-9de6-32a7ee9a7075.jpeg,culex,culex,"[8.998794683587677e-14, 9.940356315851773e-10, 1.2988818354209286e-10, 1.0, 1.119337955657329e-08, 4.998096381214623e-10]",culex,"[2.278760121043888e-06, 5.6011676861089654e-06, 9.480923495175375e-07, 0.9999842643737793, 1.091552462639811e-06, 5.807271008961834e-06]",culex,"[2.127873557355997e-07, 2.0366187527542934e-06, 9.323166949570805e-08, 0.9998481273651123, 0.00014933395141270012, 2.3568040319332795e-07]"
/kaggle/input/mosquito-data/train_images/17895312-771f-4254-bece-c08d0f5abb23.jpeg,culiseta,culiseta,"[2.3494874934471e-09, 3.0382875593204517e-06, 3.285351013460058e-08, 8.48886338644661e-06, 0.9999880790710449, 4.107423023924639e-07]",culiseta,"[1.6130468338815263e-06, 1.08889594230277e-06, 6.563034844475624e-07, 1.688816382738878e-06, 0.9999946355819702, 1.746573587979583e-07]",culiseta,"[1.226032164680646e-08, 1.4071791838432546e-06, 7.82401272658717e-08, 1.2950067684869282e-07, 0.9999983310699463, 5.822491999651902e-08]"
/kaggle/input/mosquito-data/train_images/88749b39-7d83-4ce6-b388-b623d8b64da5.jpeg,albopictus,albopictus,"[7.966951670823619e-06, 0.9992639422416687, 1.0282726634613937e-06, 0.0005556246032938361, 0.0001645243464736268, 6.9361394707812e-06]",albopictus,"[3.4271456570422743e-06, 0.9999374151229858, 8.646583182780887e-07, 3.213994568795897e-05, 1.7842399756773375e-05, 8.19506385596469e-06]",albopictus,"[3.8922320300116553e-07, 0.9999909400939941, 2.9186330152697337e-07, 5.983784831187222e-06, 2.2313288354780525e-06, 2.1758758350642893e-07]"
/kaggle/input/mosquito-data/train_images/d9bdcd49-76a8-47f0-abb4-c03b8b18bf05.jpeg,culiseta,culiseta,"[1.7278578070545336e-06, 1.3523526831704658e-05, 7.744766321593488e-07, 0.017604254186153412, 0.9823533296585083, 2.6285939384251833e-05]",culiseta,"[4.063543201482389e-06, 2.9498301046260167e-06, 8.449616143479943e-05, 0.0003523938648868352, 0.9995554089546204, 6.509262675535865e-07]",culiseta,"[2.4502378792590207e-08, 4.267388078460499e-07, 8.614118485184008e-08, 6.549939826072659e-06, 0.999992847442627, 2.874797733198875e-09]"
/kaggle/input/mosquito-data/train_images/8262be3a-b248-47ee-b5c4-97a175204641.jpeg,albopictus,albopictus,"[8.658977701525572e-11, 0.9996229410171509, 1.7255736770027674e-11, 0.0003770091279875487, 1.436712970814824e-09, 1.1618468409579918e-09]",albopictus,"[2.1556208594120108e-05, 0.9934351444244385, 5.571900328504853e-05, 0.0060721151530742645, 0.0001809796376619488, 0.00023444395628757775]",albopictus,"[9.999750545830466e-06, 0.9999518394470215, 2.225169453140552e-07, 2.567703995737247e-05, 2.3293007416214095e-06, 1.0040219422080554e-05]"
/kaggle/input/mosquito-data/train_images/7ae8841c-601b-4c11-835d-2b5d87d6053a.jpeg,albopictus,albopictus,"[2.3061833331894377e-08, 1.0, 9.485026154255893e-14, 2.606108884251057e-09, 2.0175991086168743e-11, 3.251645480650822e-11]",albopictus,"[9.121488801611122e-06, 0.9999885559082031, 4.495898338063853e-07, 4.6000010911484424e-07, 1.0186120107391616e-06, 3.016207870132348e-07]",albopictus,"[1.1304040299364715e-06, 0.9999977350234985, 6.82704595078576e-08, 8.577742391935317e-07, 2.4763102146607707e-07, 1.3189069392183228e-08]"
/kaggle/input/mosquito-data/train_images/79eb2856-8006-48cb-a22f-58c759545684.jpeg,japonicus/koreicus,culex,"[2.486895027686842e-07, 0.008927397429943085, 5.553313826567319e-07, 0.5077791810035706, 0.018844978883862495, 0.46444761753082275]",japonicus/koreicus,"[2.8315262170508504e-05, 6.079428203520365e-06, 9.076302944777126e-07, 1.2037680789944716e-05, 5.9444791986607015e-06, 0.9999467134475708]",culiseta,"[0.0035382183268666267, 0.21862290799617767, 0.000777384964749217, 0.11164126545190811, 0.6487578749656677, 0.016662321984767914]"
/kaggle/input/mosquito-data/train_images/011a1171-653f-4402-8564-88a016add084.jpeg,culex,culex,"[4.3627204604490544e-07, 1.3203953130869195e-05, 1.94562190358738e-07, 0.9191604256629944, 0.07054244726896286, 0.010283328592777252]",culex,"[3.2522439141757786e-06, 2.231708276667632e-05, 8.509996973771194e-07, 0.9991670846939087, 0.000578792707528919, 0.0002277265302836895]",culiseta,"[1.2244252047821647e-06, 2.7555759515962563e-05, 6.675919394183438e-06, 0.01164088025689125, 0.9883213639259338, 2.2513108888233546e-06]"
/kaggle/input/mosquito-data/train_images/6d6f9bdd-cd94-4541-8710-70c8113818ea.jpeg,albopictus,albopictus,"[5.77684090785624e-07, 0.9987486600875854, 9.340916307110092e-08, 0.0001185558139695786, 5.993945819682267e-07, 0.0011313754366710782]",albopictus,"[8.172554544216837e-07, 0.999954104423523, 8.075043297139928e-06, 2.7941689040744677e-05, 8.628374530417204e-07, 8.232267646235414e-06]",albopictus,"[1.8703564137467765e-06, 0.9999113082885742, 1.4543543329637032e-06, 2.933001633209642e-05, 8.607234121882357e-06, 4.747674029204063e-05]"
/kaggle/input/mosquito-data/train_images/6946e3e0-408f-4148-aa32-a33456d427a2.jpeg,albopictus,albopictus,"[2.4419571786893357e-07, 0.9999840259552002, 1.0039037309783616e-11, 1.4745311318620224e-06, 1.3537194718082901e-05, 7.192323892013519e-07]",albopictus,"[1.0512816515984014e-05, 0.9999761581420898, 6.621321062993957e-06, 4.8424599299323745e-06, 6.222466026883922e-07, 1.2069515378243523e-06]",albopictus,"[4.102805905858986e-05, 0.9991163611412048, 3.3987303140747827e-06, 0.0002062991843558848, 3.300582102383487e-05, 0.0005998692358843982]"
/kaggle/input/mosquito-data/train_images/1e2392b3-91df-4221-b9d9-6d6aba53b8b2.jpeg,culiseta,culiseta,"[3.2080331446859844e-11, 3.8766191323702515e-07, 8.933815354161823e-10, 0.08254851400852203, 0.917451024055481, 5.744658793105373e-08]",culex,"[0.00019545998657122254, 0.0006354486104100943, 0.00014537117385771126, 0.6472936868667603, 0.3425517678260803, 0.00917830504477024]",culex,"[6.3455399867962115e-06, 4.3211111915297806e-05, 2.502090865164064e-05, 0.7258818745613098, 0.2740364074707031, 7.172365258156788e-06]"
/kaggle/input/mosquito-data/train_images/aab6a599-3eb3-400c-b112-a3446ec7c29f.jpeg,albopictus,albopictus,"[4.708383585239062e-07, 0.9866012930870056, 2.7990961370960576e-07, 0.012916197068989277, 0.000469557533506304, 1.2281628187338356e-05]",albopictus,"[1.0665867193893064e-05, 0.9998279809951782, 4.144783815718256e-06, 5.362907540984452e-05, 0.0001024638841045089, 1.0320784440409625e-06]",albopictus,"[7.576873031212017e-07, 0.9999653100967407, 1.0927269755711677e-07, 2.5265291696996428e-05, 8.42444205773063e-06, 1.529524951138228e-07]"
/kaggle/input/mosquito-data/train_images/86525e2a-4d58-4a9d-9d90-9672aaeb92de.jpeg,culex,culex,"[6.742924885116963e-09, 0.0026343248318880796, 3.8587893991248734e-10, 0.9973651766777039, 4.3705944108296535e-07, 1.8351968833485444e-09]",culex,"[5.822252205689438e-05, 0.00013746178592555225, 1.1021724276361056e-05, 0.999782145023346, 8.181680641428102e-06, 2.940319518529577e-06]",culex,"[9.617158980290696e-08, 7.577698852401227e-06, 3.501809331396544e-08, 0.9999841451644897, 8.086451998678967e-06, 2.087367967362752e-08]"
/kaggle/input/mosquito-data/train_images/209b067b-9b09-4fb2-91c9-bfe8a567ef57.jpeg,albopictus,albopictus,"[1.537137528373478e-08, 0.9997807145118713, 2.3746065380692016e-06, 0.0002167943021049723, 1.3868369785896562e-09, 1.6204896269300662e-07]",albopictus,"[5.070940915175015e-06, 0.9999771118164062, 5.017208877688972e-06, 1.160328247351572e-05, 5.955893129794276e-07, 5.891711225558538e-07]",albopictus,"[4.106401974013352e-08, 0.9999994039535522, 9.082586416298e-08, 5.051156222179998e-07, 2.3091484280257646e-08, 1.0098279545900368e-08]"
/kaggle/input/mosquito-data/train_images/ee07f56b-0fb2-4b46-92f5-e872afeaf745.jpeg,culex,culex,"[3.7086056448032423e-09, 7.311741501325741e-05, 1.4987385554832144e-08, 0.9998847246170044, 4.1913543100235984e-05, 1.5613611026310537e-07]",culex,"[8.237615475081839e-06, 7.882100908318534e-05, 4.2596661842253525e-06, 0.9998987913131714, 5.486179361469112e-06, 4.384320618555648e-06]",culex,"[2.389783446687943e-07, 1.3381330973061267e-05, 2.3574227725475794e-07, 0.9996854066848755, 0.00030051841167733073, 2.1676710559859202e-07]"
/kaggle/input/mosquito-data/train_images/37a08b68-e729-4b01-a853-40db7e59e93a.jpeg,culex,culex,"[1.9905288084487438e-08, 0.06387998163700104, 1.9542627342161722e-05, 0.9347537159919739, 0.0013385526835918427, 8.168300155375618e-06]",culex,"[0.0002936302626039833, 0.03325197100639343, 0.0003105667419731617, 0.7850624322891235, 0.18052272498607635, 0.0005586702609434724]",albopictus,"[2.04946227313485e-05, 0.5067778825759888, 0.004670105874538422, 0.4873616397380829, 0.0011605953332036734, 9.28382360143587e-06]"
/kaggle/input/mosquito-data/train_images/05136815-1662-4d7d-9dd0-08d7606ec24c.jpeg,culex,culiseta,"[0.0022089495323598385, 0.17282718420028687, 0.0001685369061306119, 0.39651793241500854, 0.4120492935180664, 0.016228066757321358]",culex,"[6.0413476603571326e-06, 0.005978607572615147, 0.00018626797827892005, 0.9937173128128052, 8.466867438983172e-05, 2.7063488232670352e-05]",culex,"[3.865763937938027e-05, 0.0001091384983737953, 0.00034594949102029204, 0.9964885711669922, 0.0029864278621971607, 3.130782351945527e-05]"
/kaggle/input/mosquito-data/train_images/76d1631b-ad57-4153-843c-c0b4b0948b57.jpeg,albopictus,japonicus/koreicus,"[2.1324385670595802e-06, 0.03114771470427513, 2.8329194892706688e-11, 0.002035956596955657, 1.9774837710428983e-05, 0.966794490814209]",albopictus,"[8.349405106855556e-06, 0.9998722076416016, 1.715685812087031e-06, 1.2429334674379788e-05, 8.712335670679749e-07, 0.00010446879605296999]",albopictus,"[2.1963533072266728e-06, 0.9999390840530396, 8.508644810945043e-08, 1.981104787773802e-06, 2.600301286292961e-06, 5.395511107053608e-05]"
/kaggle/input/mosquito-data/train_images/2bfc5264-a9c5-47fe-a987-14e6b8eae757.jpeg,culex,culex,"[3.095132830588376e-11, 8.827909186948091e-05, 3.0067308777297075e-13, 0.9999116659164429, 6.836801347276378e-09, 2.4986904989532377e-08]",culex,"[7.490016287192702e-07, 8.998316843644716e-06, 7.372994446086523e-07, 0.9999818801879883, 7.229116363305366e-06, 3.990993491242989e-07]",culex,"[4.195748260826804e-06, 0.0005531360511668026, 3.210042996215634e-05, 0.9990453124046326, 0.0003621015348471701, 3.1114984722080408e-06]"
/kaggle/input/mosquito-data/train_images/af4165b5-bd30-4f8d-8154-c7cc0de2ba12.jpeg,albopictus,albopictus,"[4.956034160841227e-08, 0.9998218417167664, 1.9297783857008532e-11, 2.5051954821719846e-07, 2.1042654907432734e-07, 0.00017766606470104307]",albopictus,"[9.027257306115644e-07, 0.9999872446060181, 6.779996510886122e-07, 9.944583325705025e-06, 4.825343467018683e-07, 8.035719361032534e-07]",albopictus,"[9.257593092115712e-08, 0.9999957084655762, 2.6319046497746967e-08, 4.127962711208966e-06, 3.892820643613959e-08, 2.8423988496228958e-08]"
/kaggle/input/mosquito-data/train_images/5482b340-fe26-452f-af35-8641005511cb.jpeg,culex,culex,"[2.0118787191769627e-10, 1.2860125764291297e-07, 8.633822545789371e-08, 0.9984716773033142, 0.0015281466767191887, 5.8912790201759435e-09]",culex,"[3.061767711187713e-05, 0.0005429292214103043, 0.00045785459224134684, 0.9977777600288391, 0.0006472804816439748, 0.0005434773047454655]",culex,"[1.9326600408930972e-07, 8.15332168713212e-06, 3.076681878155796e-07, 0.9999767541885376, 1.4113144061411731e-05, 4.7158397364910343e-07]"
/kaggle/input/mosquito-data/train_images/b1ac6acc-ca8c-4919-ab07-e6baaa3aadb1.jpeg,albopictus,albopictus,"[1.0624713553397669e-08, 0.9999995231628418, 1.922249026620193e-10, 5.427514881972684e-09, 6.829816268094646e-09, 5.334937327461375e-07]",albopictus,"[4.480442839849275e-06, 0.9999785423278809, 5.6709118325670715e-06, 4.147216827732336e-07, 1.2479885072025354e-06, 9.605025297787506e-06]",albopictus,"[6.557880260515958e-05, 0.9998001456260681, 9.738215567267616e-07, 0.0001210524351336062, 1.1232448287046282e-06, 1.1114261724287644e-05]"
/kaggle/input/mosquito-data/train_images/2548a58d-dab9-4708-b3ef-b26135a0ef37.jpeg,culex,culex,"[2.1629475988049762e-10, 2.5132876335653975e-10, 3.3401370274077635e-06, 0.9999964237213135, 2.3327243070525583e-07, 2.6783214535086586e-10]",culex,"[2.7010094072466018e-06, 4.003757203463465e-05, 5.397767836257117e-06, 0.9999352693557739, 3.9243127503141295e-06, 1.2704725122603122e-05]",culex,"[2.664844259925303e-06, 0.0003832074871752411, 3.232608833059203e-06, 0.9993520379066467, 0.00025286583695560694, 5.997678726998856e-06]"
/kaggle/input/mosquito-data/train_images/8fab17bf-561e-405c-9780-cb2c6ac1266c.jpeg,culiseta,culiseta,"[8.10143729879087e-10, 1.4110091228758392e-07, 1.624220979934421e-09, 0.059493325650691986, 0.9405047297477722, 1.823126922317897e-06]",culiseta,"[0.00022050688858143985, 0.00012430631613824517, 0.0003548919630702585, 0.08247706294059753, 0.9106239676475525, 0.006199297495186329]",culex,"[5.60621774639003e-05, 0.00015035917749628425, 4.2009319258795585e-06, 0.9860063791275024, 0.010900426656007767, 0.00288255768828094]"
/kaggle/input/mosquito-data/train_images/dc5d2090-6405-405b-a40f-c65dc074692b.jpeg,culex,culex,"[9.283124269288123e-10, 0.001346938544884324, 3.384778221593443e-11, 0.9986528158187866, 2.3396739834424807e-07, 4.170421993854312e-11]",culex,"[3.1970625968824606e-06, 7.617022492922843e-05, 9.816511692406493e-07, 0.9998972415924072, 2.1762656615464948e-05, 5.617469014396193e-07]",culex,"[5.686676104232902e-06, 0.000897546240594238, 5.388772933656583e-06, 0.9980871677398682, 0.0010020226472988725, 2.2030246782378526e-06]"
/kaggle/input/mosquito-data/train_images/0e903251-3c2a-4ee8-8276-bdf900ec4d69.jpeg,albopictus,albopictus,"[5.434097971601659e-08, 0.9995424747467041, 1.2129570681196356e-09, 3.923746044165455e-05, 1.5226562766201823e-07, 0.00041808668174780905]",albopictus,"[3.4734314340312267e-06, 0.9998114705085754, 4.7080175136215985e-06, 0.0001647845929255709, 1.7319084690825548e-06, 1.3783079339191318e-05]",albopictus,"[1.9268932192062493e-06, 0.9998995065689087, 1.4740423921466572e-06, 8.752055873628706e-05, 7.2800407906470355e-06, 2.2634933429799275e-06]"
/kaggle/input/mosquito-data/train_images/289fccbe-4bce-4aa9-8546-b21df0d53401.jpeg,albopictus,albopictus,"[3.1597124916515895e-08, 0.9829813838005066, 1.2821351619285437e-11, 1.3348343541608187e-09, 3.1410296585931974e-09, 0.017018629238009453]",albopictus,"[3.262431619077688e-06, 0.9999082088470459, 8.467023349112424e-07, 1.0304390798410168e-06, 1.1310847867207485e-06, 8.54971440276131e-05]",albopictus,"[3.729727040990838e-06, 0.9999146461486816, 1.266767100105426e-07, 3.27938437294506e-06, 2.2297949726635125e-06, 7.587661821162328e-05]"
/kaggle/input/mosquito-data/train_images/000266e4-6032-4bc2-a063-2a544faa97d5.jpeg,albopictus,albopictus,"[2.3938098725473367e-10, 0.9999988079071045, 4.1547547624531944e-09, 2.9590901817755366e-07, 9.230899933321268e-10, 9.299533871853782e-07]",albopictus,"[2.34512408496812e-05, 0.9999552965164185, 3.7834918202861445e-06, 1.1753625585697591e-05, 2.882904084344773e-07, 5.401207545219222e-06]",albopictus,"[3.124202692106337e-07, 0.9999710321426392, 2.695420278087113e-07, 2.7891126592294313e-05, 4.0507973864123414e-08, 4.927117061015451e-07]"
/kaggle/input/mosquito-data/train_images/c4ffc4e6-542b-46f8-87c1-3a22cedbe438.jpeg,culex,culex,"[6.913836725352951e-10, 1.413315021636663e-05, 2.4090280551641863e-12, 0.9999856948852539, 6.587993794937574e-08, 5.275075948968366e-12]",culex,"[2.1554396880674176e-05, 0.0001947642449522391, 1.1954707588301972e-05, 0.9997602105140686, 7.162157544371439e-06, 4.406594598549418e-06]",culex,"[3.3165329682560696e-07, 4.673423609347083e-05, 1.8041689031633723e-07, 0.9999394416809082, 1.31580945890164e-05, 8.071820900568127e-08]"
/kaggle/input/mosquito-data/train_images/8658eb1d-8b4c-4648-8cde-9865e8b7f713.jpeg,culex,culex,"[4.4208588179106556e-11, 1.5072046153363772e-05, 3.2738578514823757e-10, 0.9999847412109375, 2.528192908357596e-07, 2.68463384855977e-09]",culex,"[4.842810994887259e-06, 2.6743869966594502e-05, 5.171661541680805e-06, 0.9999580383300781, 4.453669589565834e-06, 8.135392590702395e-07]",culex,"[1.6948119707649312e-07, 1.5097134564712178e-05, 7.87394469625724e-08, 0.9999741315841675, 1.0365445632487535e-05, 1.2971074170309294e-07]"
/kaggle/input/mosquito-data/train_images/66d1def1-60ee-475b-bb32-98bf34ddb120.jpeg,albopictus,albopictus,"[9.891975878417725e-07, 0.9738979935646057, 1.0840898312380887e-07, 0.00047667103353887796, 0.0018973099067807198, 0.023726895451545715]",albopictus,"[5.856441475771135e-06, 0.9999021291732788, 1.7001543710648548e-06, 4.779374648933299e-05, 3.766470035770908e-05, 4.938941401633201e-06]",albopictus,"[1.7381889847456478e-05, 0.9999297857284546, 5.53310655959649e-07, 3.829038905678317e-05, 4.979462573828641e-06, 9.029679858940654e-06]"
/kaggle/input/mosquito-data/train_images/1f29600a-e2de-4543-84c2-1a2a9eb6279d.jpeg,culiseta,culiseta,"[4.452473806315638e-11, 5.407708059124161e-09, 6.467502314949636e-13, 0.0069318595342338085, 0.9930680990219116, 9.614670171131934e-12]",culiseta,"[9.23823677112523e-07, 2.1554810700763483e-06, 4.188149773654004e-07, 0.0008290233672596514, 0.9991670846939087, 2.7550558456823637e-07]",culiseta,"[4.360577804618515e-06, 0.00013541925000026822, 1.2473245988076087e-05, 0.1286693960428238, 0.8711780309677124, 3.958768104439514e-07]"
/kaggle/input/mosquito-data/train_images/be1ac29b-fa42-42dc-b8f0-e5a2283294d8.jpeg,culex,culex,"[2.2010979705555656e-09, 1.3869072290617623e-06, 3.653057376595825e-07, 0.9999003410339355, 9.743418922880664e-05, 3.993416726189025e-07]",culex,"[6.655947686340369e-07, 9.262101229978725e-06, 2.4069449864327908e-05, 0.9999628067016602, 1.978412228709203e-06, 1.1697193258441985e-06]",culex,"[4.7036968453539885e-07, 1.2495327155193081e-06, 5.464035979230175e-08, 0.9999934434890747, 4.632864602172049e-06, 1.2473496724396682e-07]"
/kaggle/input/mosquito-data/train_images/21d0e387-c4d8-44bd-8324-f3b7854fae58.jpeg,culex,culex,"[2.2679870134711955e-11, 3.5414162713465203e-09, 1.3213224292485393e-06, 0.9940792322158813, 0.005919475574046373, 4.9412246738711474e-08]",culex,"[1.2472377193262218e-06, 4.0711838664719835e-06, 1.4559725059370976e-05, 0.9999175071716309, 6.009912249282934e-05, 2.4842920538503677e-06]",culex,"[2.2987623538028856e-07, 1.5099370784810162e-06, 2.0808424494589417e-07, 0.9999539852142334, 4.3555210140766576e-05, 5.356283168111986e-07]"
/kaggle/input/mosquito-data/train_images/0c9cd4f3-fbf1-410d-8515-a85d2796d06f.jpeg,culiseta,culiseta,"[1.3873490161131485e-06, 1.7514149703856674e-06, 3.396674608246997e-11, 0.012548784725368023, 0.9871094226837158, 0.0003386223688721657]",culiseta,"[8.52355151437223e-05, 6.565102466993267e-06, 8.822633390082046e-06, 0.004843132570385933, 0.9948881268501282, 0.0001681333960732445]",culiseta,"[2.012897311942652e-05, 0.0001928012352436781, 1.1635876944637857e-05, 0.03119742125272751, 0.9685534834861755, 2.4534565454814583e-05]"
/kaggle/input/mosquito-data/train_images/bd409cd9-4527-4446-9bf7-014c17329504.jpeg,albopictus,albopictus,"[5.097447797197674e-08, 0.9889322519302368, 1.529480044837328e-07, 0.007799368351697922, 0.00023453753965441138, 0.003033669665455818]",albopictus,"[2.9735813313891413e-06, 0.9998881816864014, 9.734347941048327e-07, 9.951828542398289e-05, 1.8147172795579536e-06, 6.547361863340484e-06]",albopictus,"[2.301805807292112e-06, 0.9999853372573853, 3.5559298794396454e-07, 3.925624696421437e-06, 7.0864916779100895e-06, 9.229116813003202e-07]"
/kaggle/input/mosquito-data/train_images/18ac66e4-47fe-4596-9e21-d6d1da20b371.jpeg,japonicus/koreicus,albopictus,"[1.0182961318605521e-07, 0.9939275979995728, 1.3497000850293261e-07, 0.004828516859561205, 1.7896198187372647e-05, 0.001225685584358871]",albopictus,"[2.430861786706373e-05, 0.9724829792976379, 0.00021283316891640425, 0.019429275766015053, 6.634995224885643e-05, 0.007784279529005289]",albopictus,"[9.947221769834869e-06, 0.9987208247184753, 7.408143574139103e-05, 0.00020160654094070196, 6.947887595742941e-05, 0.0009240595391020179]"
/kaggle/input/mosquito-data/train_images/8b5d9b73-89ce-40fd-99bb-56b81713c571.jpeg,albopictus,albopictus,"[4.1305328046803425e-09, 0.9999997615814209, 1.0504378400097436e-12, 3.4211740995715445e-08, 6.556496856546801e-08, 7.722023553924373e-08]",albopictus,"[1.290291265831911e-06, 0.9999948740005493, 4.901575039184536e-07, 1.2987342188353068e-06, 1.0817915381267085e-06, 9.722256208988256e-07]",albopictus,"[3.8602365748374723e-07, 0.9999973773956299, 7.499900078755672e-08, 4.4260195863898844e-07, 1.5251102922775317e-06, 1.2553982742247172e-07]"
/kaggle/input/mosquito-data/train_images/5385a6f3-0f06-4d0c-a1d7-7ced89007a5a.jpeg,culex,culex,"[1.6334305019682915e-09, 0.00027095736004412174, 2.1504643226734343e-13, 0.999609649181366, 0.00011939481919398531, 2.421067090297574e-13]",culex,"[2.2467925191449467e-06, 3.795401789830066e-05, 1.0194704600507976e-06, 0.9999516010284424, 6.923677574377507e-06, 2.758160633220541e-07]",culex,"[4.302133675082587e-05, 0.02416449785232544, 2.6902433091890998e-05, 0.9747519493103027, 0.0006664676475338638, 0.0003471747040748596]"
/kaggle/input/mosquito-data/train_images/3b9a7fe9-569f-4b83-80ef-7b5003e039cd.jpeg,culex,culex,"[8.392594175177237e-09, 0.0017639455618336797, 8.598155520900264e-10, 0.9982359409332275, 1.0978212117151998e-07, 2.078459182541792e-08]",culex,"[8.697632438270375e-05, 0.006511908955872059, 1.3043705621385016e-05, 0.9933350086212158, 4.1847830289043486e-05, 1.1259603525104467e-05]",culex,"[1.9419495345118776e-07, 2.582719571364578e-05, 3.79357942392744e-07, 0.9999719858169556, 1.3835003755957587e-06, 2.7267273594588914e-07]"
/kaggle/input/mosquito-data/train_images/f83a6342-abed-49ee-8b65-5a41785c7652.jpeg,albopictus,albopictus,"[2.2758777085130077e-09, 0.9999979734420776, 6.5933338263392195e-18, 8.180511823496772e-12, 1.9651756701932754e-06, 2.2137720545600814e-09]",albopictus,"[6.180517175380373e-06, 0.9999852180480957, 4.978563765689614e-07, 9.812497410166543e-07, 4.991779860574752e-07, 6.67577660351526e-06]",albopictus,"[2.973462542854577e-08, 1.0, 2.054571401899352e-09, 8.360874659274486e-09, 3.0257814032097485e-09, 3.4095319900728782e-09]"
/kaggle/input/mosquito-data/train_images/c1d122a9-e975-416d-898b-52ec55e4990c.jpeg,culex,culex,"[1.813206113032706e-10, 8.786888372469548e-08, 6.32841556580388e-06, 0.9999935626983643, 4.547800358523091e-08, 1.8737424944959002e-09]",culex,"[1.7966373206945718e-06, 6.123673665570095e-05, 1.4997214066170272e-06, 0.999904990196228, 3.01824929920258e-05, 2.1414554396415042e-07]",culex,"[5.486381724040257e-06, 0.00314701022580266, 1.5535417333012447e-05, 0.9962682127952576, 0.0005574757233262062, 6.318105533864582e-06]"
/kaggle/input/mosquito-data/train_images/d48796b2-f89a-4bdc-8a25-0a76b79f7edb.jpeg,culex,culex,"[3.4573004181748246e-11, 2.13853699193578e-08, 3.115912150519762e-08, 0.9999998807907104, 1.300888357036456e-07, 2.0403101951005365e-12]",culex,"[2.926491333710146e-06, 6.37564662611112e-05, 1.1480799912533257e-05, 0.9999203681945801, 7.13108249783545e-07, 7.548931080236798e-07]",culex,"[1.0007952511159601e-07, 5.2845748541585635e-06, 3.3085777317864995e-07, 0.999985933303833, 8.253786290879361e-06, 3.813588378420718e-08]"
/kaggle/input/mosquito-data/train_images/72333237-6552-4904-81c0-50431f0c11ac.jpeg,albopictus,albopictus,"[9.147267405751336e-07, 0.9999977350234985, 1.2582042883697159e-13, 1.1215023576482963e-08, 1.2248008260939969e-06, 1.3717281888148136e-07]",albopictus,"[2.7497464998305077e-06, 0.9999912977218628, 5.394315394369187e-07, 4.014995738543803e-06, 4.414425802679034e-07, 9.097289535020536e-07]",albopictus,"[5.0259277486475185e-06, 0.9998879432678223, 1.5517425708821975e-05, 5.4885033023310825e-05, 3.564492362784222e-05, 1.0811766060214723e-06]"
/kaggle/input/mosquito-data/train_images/fe0ca467-465a-4af3-be97-829a88e19d3f.jpeg,albopictus,albopictus,"[6.659097562078387e-05, 0.9374369978904724, 8.160514930466434e-09, 0.0624917708337307, 4.476523827179335e-06, 2.016843296814841e-07]",albopictus,"[8.64800858835224e-06, 0.9998767375946045, 4.141603312746156e-06, 0.00010320186265744269, 7.128673587430967e-06, 1.4659765668056934e-07]",albopictus,"[9.174933524036533e-08, 0.9999970197677612, 2.0653644128287851e-07, 2.5429760626138886e-06, 1.1741322225589101e-07, 9.138815215692375e-08]"
/kaggle/input/mosquito-data/train_images/1296b039-4e0e-4a0d-b42f-b9c8ce825c0a.jpeg,culex,culex,"[2.4473219006893032e-09, 1.0175657507716096e-06, 1.1047626458093873e-06, 0.9999927282333374, 5.05475327372551e-06, 1.555093276373043e-09]",culex,"[3.7148918181628687e-06, 2.0991852579754777e-05, 3.731068090928602e-06, 0.9999651908874512, 5.826109372719657e-06, 6.407244654837996e-07]",culex,"[2.1887778984819306e-06, 1.7871467207442038e-05, 3.012148226844147e-06, 0.9999325275421143, 4.2938241676893085e-05, 1.4672970110041206e-06]"
/kaggle/input/mosquito-data/train_images/96fdbc7d-4f64-432d-98d5-54ea825f33d3.jpeg,albopictus,albopictus,"[5.133385002409341e-06, 0.999164342880249, 1.0419588747367925e-08, 8.21231515146792e-06, 0.0008034829515963793, 1.8833849026123062e-05]",albopictus,"[7.316777100641048e-06, 0.9999681711196899, 1.9452654953511228e-07, 4.6572552037105197e-07, 1.8977389117935672e-05, 4.880736014456488e-06]",albopictus,"[0.00015522549801971763, 0.9879030585289001, 9.50852336245589e-06, 0.004066145978868008, 0.004213219974189997, 0.0036527933552861214]"
/kaggle/input/mosquito-data/train_images/3a3a7aa7-3390-4481-812e-e11455adde48.jpeg,albopictus,albopictus,"[4.957295004714979e-06, 0.8060682415962219, 2.7144595904360358e-08, 0.19392666220664978, 2.3197376464167974e-08, 5.5054293568446155e-08]",culex,"[0.0002944621373899281, 0.24858306348323822, 0.0038169720210134983, 0.7420735359191895, 0.0007148368167690933, 0.004517067223787308]",culex,"[0.0003496851131785661, 0.1992918998003006, 6.68032662360929e-05, 0.7992004156112671, 0.0006947378278709948, 0.00039643864147365093]"
